SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
IBULHSGFIN,NE,04-Apr-2018,1052.00,1052.00,1052.00,1045.00,1045.00,1046.98,1048.48,202,2.12,6,200,99.01
IBVENTURES,E1,04-Apr-2018,91.60,92.00,96.85,90.00,90.30,91.05,92.55,45327,41.95,213,39167,86.41
IBVENTURES,EQ,04-Apr-2018,262.35,262.10,269.90,260.55,267.20,267.70,265.91,1368109,3637.98,23632,740410,54.12
ICICIBANK,EQ,04-Apr-2018,270.05,267.25,273.30,265.50,268.10,268.65,268.92,33486876,90054.18,211827,10934291,32.65
ICICIGI,EQ,04-Apr-2018,789.95,780.00,793.45,775.55,779.00,781.20,785.34,120689,947.82,8563,88710,73.50
ICICIPRULI,EQ,04-Apr-2018,396.40,397.00,400.95,385.15,390.75,388.45,394.88,1676869,6621.57,30628,993915,59.27
ICIL,EQ,04-Apr-2018,98.90,100.00,101.95,95.30,95.60,96.35,99.29,1039791,1032.41,8936,306420,29.47
ICRA,EQ,04-Apr-2018,3631.75,3648.00,3660.00,3648.00,3651.00,3657.15,3653.80,330,12.06,167,264,80.00
ICSA,BE,04-Apr-2018,2.70,2.80,2.80,2.70,2.80,2.80,2.77,32376,0.90,26,-,-
IDBI,EQ,04-Apr-2018,72.10,73.30,73.80,69.50,70.00,70.00,72.22,32289138,23317.84,62680,2726988,8.45
IDBIGOLD,EQ,04-Apr-2018,2862.95,2850.00,2930.00,2850.00,2930.00,2930.00,2876.18,2067,59.45,46,1890,91.44
IDEA,EQ,04-Apr-2018,77.35,78.00,78.40,75.60,76.45,76.60,76.81,7626895,5858.14,22521,1242678,16.29
IDFC,EQ,04-Apr-2018,51.85,52.00,52.45,50.50,50.70,50.75,51.52,3617688,1863.96,7619,1271159,35.14
IDFCBANK,EQ,04-Apr-2018,48.75,49.05,49.40,48.05,48.20,48.25,48.69,5579913,2716.95,17642,1963225,35.18
IDFCBANK,N1,04-Apr-2018,4970.00,4970.06,4984.00,4970.06,4984.00,4984.00,4977.03,8,0.40,2,4,50.00
IDFCBANK,N2,04-Apr-2018,8529.01,8525.01,8540.01,8525.01,8540.01,8540.01,8535.30,17,1.45,6,17,100.00
IDFCBANK,N4,04-Apr-2018,8125.01,8140.00,8140.00,8140.00,8140.00,8140.00,8140.00,8,0.65,3,8,100.00
IDFCBANK,N5,04-Apr-2018,4850.00,4703.00,4860.00,4703.00,4860.00,4860.00,4781.50,8,0.38,6,4,50.00
IDFCBANK,N6,04-Apr-2018,8329.99,8305.89,8325.56,8305.89,8325.56,8325.56,8320.50,16,1.33,4,16,100.00
IDFCBANK,N9,04-Apr-2018,5075.50,5072.62,5073.00,5072.62,5073.00,5073.00,5072.81,8,0.41,2,8,100.00
IDFCBANK,NA,04-Apr-2018,8445.00,8435.01,8455.00,8435.01,8455.00,8455.00,8445.01,8,0.68,2,8,100.00
IDFCBANK,NB,04-Apr-2018,4991.01,4992.01,5030.00,4992.01,5030.00,5030.00,5013.11,18,0.90,5,14,77.78
IDFCBANK,NC,04-Apr-2018,8102.00,8080.00,8200.00,8080.00,8200.00,8200.00,8118.89,52,4.22,15,48,92.31
IEX,EQ,04-Apr-2018,1586.65,1575.50,1601.95,1535.00,1535.00,1540.35,1561.35,7905,123.42,1697,5134,64.95
IFBAGRO,EQ,04-Apr-2018,602.30,632.40,632.40,626.40,632.40,632.40,631.98,2163,13.67,74,1883,87.06
IFBIND,EQ,04-Apr-2018,1178.40,1173.00,1229.50,1173.00,1199.00,1198.40,1201.41,19017,228.47,1521,8936,46.99
IFCI,EQ,04-Apr-2018,20.95,21.00,21.30,20.20,20.50,20.40,20.81,8176674,1701.49,10019,1967418,24.06
IFCI,ND,04-Apr-2018,1354.08,1325.06,1325.06,1325.06,1325.06,1325.06,1325.06,10,0.13,1,10,100.00
IFCI,NF,04-Apr-2018,1026.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,250,2.63,1,250,100.00
IFCI,NH,04-Apr-2018,1060.00,1060.00,1060.00,1046.00,1059.90,1059.90,1050.54,2085,21.90,31,1985,95.20
IFCI,NM,04-Apr-2018,1330.25,1385.00,1385.00,1385.00,1385.00,1385.00,1385.00,5,0.07,1,5,100.00
IFGLEXPOR,EQ,04-Apr-2018,256.55,256.70,260.55,254.00,256.00,255.75,259.54,8326,21.61,113,7855,94.34
IGARASHI,EQ,04-Apr-2018,802.85,809.80,824.90,801.05,824.00,820.30,813.79,7170,58.35,780,4591,64.03
IGL,EQ,04-Apr-2018,278.05,279.95,286.90,279.00,280.40,281.25,284.03,2639947,7498.33,25354,1284588,48.66
IGPL,EQ,04-Apr-2018,717.05,717.05,740.00,711.65,732.50,727.80,729.45,65188,475.52,2599,44075,67.61
IIFCL,N4,04-Apr-2018,1267.00,1260.01,1260.01,1260.01,1260.01,1260.01,1260.01,10,0.13,1,10,100.00
IIFL,EQ,04-Apr-2018,715.20,717.00,746.00,707.60,722.30,722.25,724.38,157879,1143.65,8633,65628,41.57
IIFLFIN,N5,04-Apr-2018,1015.22,1005.21,1016.90,1005.21,1013.60,1013.60,1014.27,2494,25.30,88,2282,91.50
IIFLFIN,N6,04-Apr-2018,1043.00,1043.00,1045.00,1014.00,1017.45,1017.45,1021.82,21,0.21,5,18,85.71
IIFLFIN,N7,04-Apr-2018,1948.49,1953.00,1953.00,1953.00,1953.00,1953.00,1953.00,20,0.39,1,20,100.00
IIFLFIN,NA,04-Apr-2018,1016.10,1015.00,1018.00,1013.20,1013.50,1013.72,1017.57,518,5.27,7,517,99.81
IIFLFIN,NB,04-Apr-2018,1020.35,1020.60,1020.60,1020.60,1020.60,1020.60,1020.60,50,0.51,1,50,100.00
IIHFL,N1,04-Apr-2018,1023.23,1021.50,1021.50,1016.03,1016.03,1016.06,1019.18,1164,11.86,18,1164,100.00
IIHFL,N2,04-Apr-2018,1071.33,1077.00,1077.00,1065.65,1067.90,1068.09,1067.09,688,7.34,18,657,95.49
IIHFL,N3,04-Apr-2018,1635.00,1615.00,1650.00,1615.00,1650.00,1650.00,1616.45,42,0.68,6,41,97.62
IITL,EQ,04-Apr-2018,98.70,103.60,103.60,103.60,103.60,103.60,103.60,950,0.98,9,728,76.63
IL&FSENGG,EQ,04-Apr-2018,31.65,32.50,33.20,32.00,33.20,33.20,33.08,135148,44.71,340,92371,68.35
IL&FSTRANS,EQ,04-Apr-2018,63.40,64.20,65.40,62.60,63.00,63.00,63.81,246054,157.01,1957,120362,48.92
IMFA,EQ,04-Apr-2018,482.70,486.70,514.95,485.05,495.15,491.15,497.82,135618,675.13,5823,59185,43.64
IMPAL,EQ,04-Apr-2018,1095.35,1100.00,1148.00,1100.00,1134.00,1127.25,1130.30,2209,24.97,231,1537,69.58
IMPEXFERRO,BE,04-Apr-2018,0.95,0.90,1.00,0.90,1.00,1.00,0.94,18399,0.17,16,-,-
INDBANK,BE,04-Apr-2018,20.90,21.00,21.70,20.15,20.50,20.55,21.01,17099,3.59,102,-,-
INDHOTEL,EQ,04-Apr-2018,138.55,139.50,141.70,135.55,135.70,136.15,139.03,1598217,2221.93,17669,1241358,77.67
INDIACEM,EQ,04-Apr-2018,153.40,154.70,154.70,148.70,149.60,149.70,150.93,2522921,3807.73,17136,575800,22.82
INDIAGLYCO,EQ,04-Apr-2018,480.90,484.85,495.00,477.00,477.35,478.55,485.52,248994,1208.92,6436,91708,36.83
INDIANB,EQ,04-Apr-2018,307.35,306.50,312.85,299.15,304.05,302.90,306.57,1283750,3935.62,13526,184265,14.35
INDIANCARD,EQ,04-Apr-2018,151.55,151.85,159.90,151.85,152.90,154.75,155.57,1527,2.38,42,1085,71.05
INDIANHUME,EQ,04-Apr-2018,333.05,337.00,358.40,333.05,342.10,340.45,346.13,44714,154.77,1837,23348,52.22
INDIGO,EQ,04-Apr-2018,1367.85,1371.30,1417.95,1371.30,1394.00,1387.40,1399.95,1341132,18775.13,56363,607849,45.32
INDIGRID,IV,04-Apr-2018,95.75,96.00,96.30,95.75,96.30,96.06,95.96,132678,127.31,25,132678,100.00
INDLMETER,EQ,04-Apr-2018,92.75,95.00,97.35,94.60,96.60,96.35,96.19,650,0.63,15,623,95.85
INDNIPPON,EQ,04-Apr-2018,478.20,484.00,486.50,473.00,478.00,475.40,479.82,6326,30.35,251,4538,71.74
INDOCO,EQ,04-Apr-2018,215.20,218.35,220.90,214.60,218.00,218.50,218.03,101436,221.16,1585,45269,44.63
INDORAMA,EQ,04-Apr-2018,32.00,33.45,33.45,30.85,31.35,31.30,31.90,105087,33.52,351,75896,72.22
INDOSOLAR,BE,04-Apr-2018,7.65,7.60,7.95,7.45,7.60,7.55,7.72,258190,19.92,353,-,-
INDOTECH,EQ,04-Apr-2018,181.80,180.10,185.00,178.80,178.80,178.95,179.63,1086,1.95,74,981,90.33
INDOTHAI,EQ,04-Apr-2018,72.00,71.80,82.80,69.25,74.05,74.30,77.99,392886,306.42,3349,69823,17.77
INDOWIND,BE,04-Apr-2018,7.90,8.10,8.25,7.95,8.25,8.25,8.23,49237,4.05,94,-,-
INDRAMEDCO,EQ,04-Apr-2018,49.65,49.90,50.45,49.15,49.40,49.40,49.65,79809,39.62,434,63500,79.56
INDSWFTLAB,EQ,04-Apr-2018,58.70,59.50,61.60,58.50,58.80,59.40,59.99,33350,20.00,123,31044,93.09
INDSWFTLTD,EQ,04-Apr-2018,7.10,6.95,7.35,6.80,7.05,7.00,6.93,15312,1.06,74,14346,93.69
INDTERRAIN,EQ,04-Apr-2018,184.25,184.60,189.00,184.10,185.00,185.35,186.58,9200,17.17,177,7645,83.10
INDUSINDBK,EQ,04-Apr-2018,1829.70,1830.00,1839.45,1792.60,1799.90,1799.35,1816.77,732382,13305.68,33471,400484,54.68
INEOSSTYRO,EQ,04-Apr-2018,917.70,924.95,925.00,885.00,885.00,890.15,903.03,3483,31.45,327,2545,73.07
INFIBEAM,EQ,04-Apr-2018,158.45,161.95,164.00,156.00,159.00,158.70,160.61,6291644,10105.00,63407,983120,15.63
INFINITE,EQ,04-Apr-2018,492.45,494.00,497.95,485.20,486.00,486.00,487.22,18810,91.65,628,12627,67.13
INFRABEES,EQ,04-Apr-2018,348.86,349.00,349.00,342.00,342.60,342.60,345.30,295,1.02,29,235,79.66
INFRATEL,EQ,04-Apr-2018,339.15,337.00,338.95,335.00,336.80,336.95,336.95,1385801,4669.41,48971,959402,69.23
INFY,EQ,04-Apr-2018,1140.45,1144.00,1144.55,1120.00,1122.70,1124.20,1131.81,2406651,27238.79,137029,1472105,61.17
INGERRAND,EQ,04-Apr-2018,677.30,684.10,695.00,665.50,666.50,669.55,680.18,18921,128.70,894,10086,53.31
INNOVANA,SM,04-Apr-2018,225.75,237.00,237.00,237.00,237.00,237.00,237.00,6000,14.22,3,6000,100.00
INNOVATIVE,SM,04-Apr-2018,41.80,42.45,42.45,38.80,39.90,39.65,39.97,96000,38.37,32,72000,75.00
INOXLEISUR,EQ,04-Apr-2018,274.70,278.95,282.90,265.05,269.95,267.55,276.24,78008,215.49,1567,53269,68.29
INOXWIND,EQ,04-Apr-2018,116.50,116.50,117.00,114.00,114.20,114.55,116.01,203999,236.66,1452,123743,60.66
INSECTICID,EQ,04-Apr-2018,723.15,739.10,763.00,732.80,745.60,744.90,747.07,66063,493.54,3318,34609,52.39
INTELLECT,EQ,04-Apr-2018,168.85,169.35,173.40,165.15,167.00,166.60,170.18,315298,536.56,3744,90302,28.64
INTENTECH,EQ,04-Apr-2018,86.60,87.90,90.00,82.30,83.85,83.25,86.53,24022,20.79,241,18249,75.97
INVENTURE,BE,04-Apr-2018,17.20,16.50,17.50,16.40,17.20,17.00,16.77,10749,1.80,89,-,-
IOB,EQ,04-Apr-2018,17.70,18.00,18.00,17.55,17.60,17.60,17.76,501986,89.13,1296,269123,53.61
IOC,EQ,04-Apr-2018,174.15,174.90,174.90,170.15,171.15,171.15,171.78,5753755,9883.67,35210,2551798,44.35
IOLCP,EQ,04-Apr-2018,82.00,83.15,83.85,80.15,80.30,80.25,82.19,138560,113.88,1050,78881,56.93
IPAPPM,EQ,04-Apr-2018,302.30,302.15,307.70,295.55,299.00,298.10,301.14,48908,147.28,1358,21702,44.37
IPCALAB,EQ,04-Apr-2018,676.75,685.00,692.95,666.60,666.60,671.95,678.72,257577,1748.23,5357,189961,73.75
IRB,EQ,04-Apr-2018,241.90,241.90,244.45,233.80,234.60,234.80,238.48,1975047,4710.08,17510,627823,31.79
IRBINVIT,IV,04-Apr-2018,83.97,83.96,84.48,83.96,84.00,84.18,84.17,875000,736.45,116,855000,97.71
IREDA,N7,04-Apr-2018,1116.00,1116.50,1116.50,1116.00,1116.00,1116.00,1116.09,558,6.23,4,558,100.00
IRFC,N1,04-Apr-2018,1102.00,1101.90,1102.00,1100.50,1100.50,1101.25,1101.95,142,1.56,4,141,99.30
IRFC,N2,04-Apr-2018,1158.00,1162.00,1162.00,1162.00,1162.00,1162.00,1162.00,500,5.81,1,500,100.00
IRFC,N3,04-Apr-2018,1071.00,1078.50,1079.00,1078.50,1079.00,1079.00,1079.00,103,1.11,6,100,97.09
IRFC,N9,04-Apr-2018,1111.00,1117.00,1117.01,1117.00,1117.01,1117.01,1117.00,132,1.47,3,101,76.52
IRFC,NA,04-Apr-2018,1192.00,1250.00,1260.00,1162.11,1162.53,1168.44,1173.48,1458,17.11,33,1000,68.59
IRFC,NI,04-Apr-2018,1095.00,1072.50,1088.95,1070.01,1088.95,1087.55,1075.01,959,10.31,15,732,76.33
IRFC,NJ,04-Apr-2018,1135.00,1122.10,1122.10,1122.00,1122.00,1122.04,1122.04,236,2.65,4,236,100.00
IRFC,NO,04-Apr-2018,1150.00,1150.00,1150.00,1135.00,1138.00,1135.90,1136.93,17688,201.10,66,17478,98.81
ISEC,EQ,04-Apr-2018,520.00,435.00,463.00,435.00,441.50,445.10,450.46,7417211,33411.62,123741,1251994,16.88
ISFT,EQ,04-Apr-2018,702.50,699.00,713.00,690.10,690.50,694.20,705.29,7681,54.17,414,4904,63.85
ISMTLTD,EQ,04-Apr-2018,9.80,10.00,10.25,9.35,9.45,9.45,9.80,158172,15.50,157,138021,87.26
ITC,EQ,04-Apr-2018,258.50,259.50,259.80,257.10,259.05,258.60,258.54,8392947,21699.08,77397,6125472,72.98
ITDC,EQ,04-Apr-2018,458.10,460.00,473.80,450.00,455.50,453.50,461.75,51386,237.27,2657,14181,27.60
ITDCEM,EQ,04-Apr-2018,161.95,163.60,169.00,160.60,162.50,163.40,164.40,103511,170.17,2001,54631,52.78
ITI,EQ,04-Apr-2018,119.00,129.40,130.90,125.35,126.95,126.60,127.83,4074162,5207.89,28136,1044001,25.62
IVC,EQ,04-Apr-2018,18.80,18.90,19.60,18.30,18.70,18.70,19.12,1256180,240.22,2308,786993,62.65
IVP,EQ,04-Apr-2018,201.00,199.10,200.95,198.10,199.10,198.20,198.42,1135,2.25,38,999,88.02
IVRCLINFRA,EQ,04-Apr-2018,3.30,3.45,3.45,3.45,3.45,3.45,3.45,243341,8.40,112,243341,100.00
IVZINGOLD,EQ,04-Apr-2018,2827.95,2820.00,2838.00,2820.00,2838.00,2838.00,2830.48,22,0.62,4,17,77.27
IZMO,EQ,04-Apr-2018,104.45,105.40,106.40,99.10,99.30,99.60,103.02,151069,155.63,1586,80888,53.54
J&KBANK,EQ,04-Apr-2018,57.80,58.60,58.75,57.25,57.50,57.55,58.05,345031,200.28,5188,205864,59.67
JAGRAN,EQ,04-Apr-2018,171.95,171.95,173.90,168.15,169.00,168.95,171.05,572791,979.74,1426,536688,93.70
JAGSNPHARM,EQ,04-Apr-2018,29.50,29.15,32.75,29.15,31.10,31.10,31.81,83586,26.59,732,48658,58.21
JAIBALAJI,EQ,04-Apr-2018,11.90,12.25,12.45,11.55,11.60,11.70,11.93,22476,2.68,63,16475,73.30
JAICORPLTD,EQ,04-Apr-2018,148.90,149.35,153.00,141.55,143.35,143.45,147.81,2452467,3624.93,20733,622077,25.37
JAMNAAUTO,EQ,04-Apr-2018,85.85,86.25,89.00,86.05,86.90,87.40,87.47,4063068,3553.82,27750,2182904,53.73
JASH,SM,04-Apr-2018,144.35,145.00,146.95,142.90,143.90,143.90,144.89,26400,38.25,21,21600,81.82
JAYAGROGN,EQ,04-Apr-2018,338.60,347.05,347.05,330.10,334.85,332.70,338.50,16844,57.02,741,8770,52.07
JAYBARMARU,EQ,04-Apr-2018,484.15,483.00,493.40,445.60,464.00,461.80,473.27,197837,936.31,8656,42440,21.45
JAYNECOIND,EQ,04-Apr-2018,8.05,8.40,8.40,8.10,8.30,8.25,8.25,87571,7.23,110,64436,73.58
JAYSREETEA,EQ,04-Apr-2018,86.85,87.25,91.15,87.15,88.10,88.30,89.57,150629,134.91,1259,67617,44.89
JBCHEPHARM,EQ,04-Apr-2018,315.75,319.85,319.85,309.50,312.00,311.50,312.19,18044,56.33,654,12917,71.59
JBFIND,EQ,04-Apr-2018,81.20,84.90,85.25,81.50,82.80,82.40,84.22,514950,433.71,2778,248446,48.25
JBMA,EQ,04-Apr-2018,436.20,440.00,447.20,415.50,419.40,418.60,432.86,93189,403.38,3247,36577,39.25
JCHAC,EQ,04-Apr-2018,2545.00,2531.00,2563.95,2480.00,2480.10,2499.25,2511.93,7838,196.89,2112,5049,64.42
JETAIRWAYS,EQ,04-Apr-2018,612.95,617.90,632.55,598.25,603.60,603.95,618.21,7043234,43541.74,86819,1270936,18.04
JETFREIGHT,SM,04-Apr-2018,82.05,84.00,86.00,84.00,86.00,86.00,85.00,4000,3.40,2,4000,100.00
JHS,EQ,04-Apr-2018,58.05,59.45,59.90,58.00,58.20,58.20,59.08,61340,36.24,586,41959,68.40
JINDALPHOT,EQ,04-Apr-2018,54.85,56.25,56.70,53.35,54.30,53.60,54.65,5614,3.07,95,4867,86.69
JINDALPOLY,EQ,04-Apr-2018,329.80,331.70,338.00,323.00,324.60,324.85,330.56,32487,107.39,1269,15312,47.13
JINDALSAW,EQ,04-Apr-2018,128.20,128.05,130.70,123.00,123.75,123.60,127.07,1435938,1824.61,10198,632325,44.04
JINDALSTEL,EQ,04-Apr-2018,229.40,231.90,233.75,218.00,218.45,219.60,227.11,11028147,25045.81,55655,2130097,19.32
JINDCOT,BZ,04-Apr-2018,6.35,6.35,6.65,6.05,6.60,6.50,6.39,24837,1.59,39,-,-
JINDRILL,EQ,04-Apr-2018,153.90,156.90,159.50,154.00,154.80,154.25,156.09,71244,111.21,1222,32132,45.10
JINDWORLD,EQ,04-Apr-2018,644.10,650.45,669.00,600.00,603.00,608.60,640.28,160855,1029.93,3486,38703,24.06
JISLDVREQS,EQ,04-Apr-2018,66.80,68.60,69.45,67.00,67.50,67.60,68.20,223824,152.64,2165,86770,38.77
JISLJALEQS,EQ,04-Apr-2018,113.60,114.45,115.25,110.10,110.30,110.55,112.82,8139807,9183.33,26373,1151697,14.15
JITFINFRA,BE,04-Apr-2018,36.65,36.70,37.90,36.50,37.10,37.10,37.12,4024,1.49,34,-,-
JKCEMENT,EQ,04-Apr-2018,999.40,1008.00,1009.40,990.45,992.05,995.55,1000.84,13844,138.56,1459,8451,61.04
JKIL,EQ,04-Apr-2018,295.35,297.00,302.00,289.50,294.00,292.20,296.47,62164,184.30,2629,36299,58.39
JKLAKSHMI,EQ,04-Apr-2018,442.40,444.50,450.80,432.25,434.35,435.50,444.18,49017,217.72,3261,25874,52.79
JKPAPER,EQ,04-Apr-2018,141.80,142.50,143.55,138.60,141.40,141.20,141.42,385679,545.41,4236,186442,48.34
JKTYRE,EQ,04-Apr-2018,160.55,161.80,164.25,156.40,157.95,158.50,160.83,935605,1504.70,10968,424518,45.37
JMA,EQ,04-Apr-2018,218.45,220.00,220.00,214.00,215.00,214.90,218.16,2221,4.85,88,1586,71.41
JMCPROJECT,EQ,04-Apr-2018,600.50,606.05,610.95,581.10,586.05,586.80,601.35,14453,86.91,920,5983,41.40
JMFINANCIL,EQ,04-Apr-2018,138.80,139.95,142.30,132.15,135.70,134.85,137.80,865136,1192.13,9528,351228,40.60
JMTAUTOLTD,EQ,04-Apr-2018,4.30,4.45,4.45,4.20,4.35,4.30,4.31,192570,8.31,292,125249,65.04
JOCIL,EQ,04-Apr-2018,153.10,156.00,159.95,154.10,155.35,154.30,156.08,3740,5.84,60,2265,60.56
JPASSOCIAT,EQ,04-Apr-2018,20.30,20.50,21.00,19.25,19.30,19.40,20.08,105565394,21192.75,62528,11695770,11.08
JPINFRATEC,EQ,04-Apr-2018,8.80,9.00,9.20,8.50,8.90,9.05,8.97,15808463,1418.12,12154,8160376,51.62
JPOLYINVST,EQ,04-Apr-2018,58.90,56.00,59.70,56.00,59.20,59.20,58.49,3009,1.76,54,1230,40.88
JPPOWER,EQ,04-Apr-2018,4.75,4.80,5.05,4.65,4.85,4.85,4.89,13506734,660.34,5926,5394639,39.94
JSL,EQ,04-Apr-2018,88.40,89.60,94.10,87.70,89.55,89.00,91.48,630468,576.77,5602,199982,31.72
JSLHISAR,EQ,04-Apr-2018,170.35,171.90,178.80,169.05,169.50,170.00,173.60,596589,1035.67,7361,259133,43.44
JSWENERGY,EQ,04-Apr-2018,79.15,80.10,82.20,79.60,81.10,80.95,80.70,4597402,3709.94,14732,2727856,59.33
JSWHL,EQ,04-Apr-2018,1770.35,1771.00,1809.90,1771.00,1805.00,1802.10,1796.18,3964,71.20,361,3093,78.03
JSWSTEEL,EQ,04-Apr-2018,303.05,304.50,307.25,293.65,295.50,295.85,300.99,5561514,16739.52,40002,1284943,23.10
JSWSTEEL,P2,04-Apr-2018,9.00,8.95,9.00,8.95,9.00,9.00,9.00,367947,33.12,28,367947,100.00
JUBILANT,EQ,04-Apr-2018,845.50,849.00,850.00,818.50,824.50,824.15,835.55,277187,2316.04,11889,111820,40.34
JUBLFOOD,EQ,04-Apr-2018,2329.15,2329.00,2345.00,2296.45,2312.00,2309.30,2320.34,708423,16437.81,26320,96277,13.59
JUBLINDS,EQ,04-Apr-2018,181.50,182.95,195.00,181.00,186.20,186.70,187.53,38208,71.65,1638,17566,45.97
JUNIORBEES,EQ,04-Apr-2018,300.69,301.75,302.74,296.23,297.58,297.68,300.50,12974,38.99,222,7859,60.57
JUSTDIAL,EQ,04-Apr-2018,475.00,480.00,488.10,458.20,460.00,460.75,473.06,2615657,12373.63,32630,260547,9.96
JVLAGRO,EQ,04-Apr-2018,25.95,26.25,27.45,25.30,25.60,25.60,26.36,671281,176.96,2970,291756,43.46
JYOTHYLAB,EQ,04-Apr-2018,390.30,390.35,392.20,376.70,382.50,383.45,385.20,61661,237.52,2397,41973,68.07
JYOTISTRUC,BZ,04-Apr-2018,7.55,7.20,7.20,7.20,7.20,7.20,7.20,18187,1.31,44,-,-
KABRAEXTRU,EQ,04-Apr-2018,122.45,124.00,124.10,119.10,121.50,121.65,122.07,24244,29.59,344,18019,74.32
KAJARIACER,EQ,04-Apr-2018,575.00,577.00,580.90,558.75,564.00,564.25,569.32,273410,1556.58,6276,101435,37.10
KAKATCEM,EQ,04-Apr-2018,261.05,266.40,268.00,259.05,259.05,260.05,263.87,25222,66.55,802,13606,53.94
KALPATPOWR,EQ,04-Apr-2018,482.60,481.55,489.00,477.55,481.35,482.55,484.87,46645,226.17,1436,26853,57.57
KALYANIFRG,BE,04-Apr-2018,303.00,309.00,310.00,303.00,305.00,305.00,309.14,380,1.17,11,-,-
KAMATHOTEL,EQ,04-Apr-2018,94.00,94.25,97.00,92.15,92.70,92.90,95.04,71872,68.31,965,34531,48.05
KAMDHENU,EQ,04-Apr-2018,261.95,264.00,264.00,250.20,255.70,254.90,257.28,22329,57.45,284,18892,84.61
KANANIIND,EQ,04-Apr-2018,8.45,9.00,9.55,8.50,8.75,8.70,8.80,7482,0.66,48,5644,75.43
KANORICHEM,EQ,04-Apr-2018,71.45,71.65,74.00,69.15,69.60,69.75,71.99,50285,36.20,565,26550,52.80
KANSAINER,EQ,04-Apr-2018,502.95,506.45,507.80,498.00,498.00,499.85,504.50,98751,498.20,2405,83646,84.70
KAPSTON,ST,04-Apr-2018,92.00,92.50,93.00,92.10,,92.55,92.49,141600,130.97,117,-,-
KARDA,BE,04-Apr-2018,149.90,157.35,157.35,157.35,157.35,157.35,157.35,14257,22.43,189,-,-
KARMAENG,EQ,04-Apr-2018,32.30,33.55,33.55,31.60,31.60,31.75,31.96,556,0.18,11,510,91.73
KARURVYSYA,EQ,04-Apr-2018,104.65,105.00,105.50,101.65,102.50,102.05,103.45,622219,643.66,5051,360110,57.88
KAUSHALYA,EQ,04-Apr-2018,2.25,2.25,2.35,2.20,2.35,2.35,2.31,6630,0.15,14,4730,71.34
KAVVERITEL,EQ,04-Apr-2018,10.70,10.60,11.00,10.40,10.40,10.55,10.82,13229,1.43,47,8805,66.56
KAYA,EQ,04-Apr-2018,1065.60,1068.00,1075.15,1031.25,1040.00,1044.55,1058.13,8947,94.67,639,5846,65.34
KCP,EQ,04-Apr-2018,132.50,132.50,135.00,127.00,127.35,127.70,131.25,86774,113.89,1087,53786,61.98
KCPSUGIND,EQ,04-Apr-2018,26.25,26.40,26.45,25.50,25.65,25.65,26.02,94338,24.55,326,56914,60.33
KDDL,EQ,04-Apr-2018,416.60,429.95,437.40,429.95,437.40,437.40,433.19,5085,22.03,60,4579,90.05
KEC,EQ,04-Apr-2018,401.65,404.80,417.40,402.50,405.00,404.75,409.98,741846,3041.43,21259,366704,49.43
KECL,EQ,04-Apr-2018,31.30,31.85,33.20,30.60,30.75,31.00,31.99,172889,55.31,915,99004,57.26
KEI,EQ,04-Apr-2018,422.15,425.05,431.90,401.90,409.00,410.95,417.17,386978,1614.37,11278,138643,35.83
KELLTONTEC,EQ,04-Apr-2018,65.35,67.90,68.40,63.70,64.40,64.05,66.68,308497,205.70,1226,90579,29.36
KERNEX,BZ,04-Apr-2018,40.60,42.55,42.60,41.00,41.00,41.10,41.57,3695,1.54,34,-,-
KESARENT,EQ,04-Apr-2018,43.25,45.45,45.45,42.30,43.00,43.25,43.80,4862,2.13,82,2773,57.03
KESORAMIND,EQ,04-Apr-2018,120.00,120.00,128.80,119.45,124.60,125.30,124.82,1446187,1805.09,11021,483615,33.44
KEYCORPSER,EQ,04-Apr-2018,52.85,48.75,58.00,48.75,57.90,57.90,54.87,2138,1.17,8,128,5.99
KGL,BE,04-Apr-2018,2.25,2.30,2.35,2.15,2.15,2.15,2.23,1682338,37.56,436,-,-
KHADIM,EQ,04-Apr-2018,739.05,738.50,741.05,717.20,733.20,726.75,730.72,13100,95.72,1365,6297,48.07
KHAITANLTD,BE,04-Apr-2018,43.50,41.80,45.60,41.80,45.50,45.50,42.44,813,0.35,10,-,-
KHANDSE,EQ,04-Apr-2018,16.70,16.30,16.50,16.30,16.50,16.50,16.50,303,0.05,4,303,100.00
KICL,EQ,04-Apr-2018,2385.40,2423.90,2429.00,2395.00,2395.00,2401.30,2406.47,825,19.85,267,551,66.79
KILITCH,EQ,04-Apr-2018,83.95,84.15,88.10,84.15,88.10,88.10,87.81,24185,21.24,237,17854,73.82
KINGFA,BE,04-Apr-2018,960.35,981.00,1008.00,963.00,983.00,972.50,991.10,6032,59.78,154,-,-
KIOCL,EQ,04-Apr-2018,269.05,281.00,316.70,271.00,284.00,282.65,297.76,892409,2657.22,24929,166439,18.65
KIRIINDUS,EQ,04-Apr-2018,452.65,464.50,476.00,451.00,454.50,456.90,464.86,295230,1372.41,5720,87642,29.69
KIRLOSBROS,EQ,04-Apr-2018,320.40,327.90,337.50,311.15,315.05,316.55,323.41,35981,116.37,1716,15240,42.36
